Time	Node	FaceId	FaceDescr	Type	Packets	Kilobytes	PacketRaw	KilobytesRaw
0.5	0	1	internal://	InInterests	0	0	0	0
0.5	0	1	internal://	OutInterests	0	0	0	0
0.5	0	1	internal://	InData	0	0	0	0
0.5	0	1	internal://	OutData	0	0	0	0
0.5	0	1	internal://	InNacks	0	0	0	0
0.5	0	1	internal://	OutNacks	0	0	0	0
0.5	0	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	0	1	internal://	InTimedOutInterests	0	0	0	0
0.5	0	1	internal://	OutSatisfiedInterests	54.4	0	34	0
0.5	0	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	2	internal://	InInterests	0	0	0	0
0.5	0	2	internal://	OutInterests	0	0	0	0
0.5	0	2	internal://	InData	0	0	0	0
0.5	0	2	internal://	OutData	0	0	0	0
0.5	0	2	internal://	InNacks	0	0	0	0
0.5	0	2	internal://	OutNacks	0	0	0	0
0.5	0	2	internal://	InSatisfiedInterests	51.2	0	32	0
0.5	0	2	internal://	InTimedOutInterests	0	0	0	0
0.5	0	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	0	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	256	internal://	InInterests	0	0	0	0
0.5	0	256	internal://	OutInterests	0	0	0	0
0.5	0	256	internal://	InData	0	0	0	0
0.5	0	256	internal://	OutData	0	0	0	0
0.5	0	256	internal://	InNacks	0	0	0	0
0.5	0	256	internal://	OutNacks	0	0	0	0
0.5	0	256	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	0	256	internal://	InTimedOutInterests	0	0	0	0
0.5	0	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	0	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutInterests	8	0.234375	5	0.146484
0.5	0	257	netdev://[00:00:00:00:00:01]	InData	6.4	6.6375	4	4.14844
0.5	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	6.4	0	4	0
0.5	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
0.5	0	259	appFace://	InInterests	8	0.234375	5	0.146484
0.5	0	259	appFace://	OutInterests	0	0	0	0
0.5	0	259	appFace://	InData	0	0	0	0
0.5	0	259	appFace://	OutData	6.4	6.6375	4	4.14844
0.5	0	259	appFace://	InNacks	0	0	0	0
0.5	0	259	appFace://	OutNacks	0	0	0	0
0.5	0	259	appFace://	InSatisfiedInterests	6.4	0	4	0
0.5	0	259	appFace://	InTimedOutInterests	0	0	0	0
0.5	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
0.5	0	259	appFace://	OutTimedOutInterests	0	0	0	0
0.5	0	-1	all	SatisfiedInterests	60.8	0	38	0
0.5	0	-1	all	TimedOutInterests	0	0	0	0
0.5	1	1	internal://	InInterests	0	0	0	0
0.5	1	1	internal://	OutInterests	0	0	0	0
0.5	1	1	internal://	InData	0	0	0	0
0.5	1	1	internal://	OutData	0	0	0	0
0.5	1	1	internal://	InNacks	0	0	0	0
0.5	1	1	internal://	OutNacks	0	0	0	0
0.5	1	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	1	1	internal://	InTimedOutInterests	0	0	0	0
0.5	1	1	internal://	OutSatisfiedInterests	54.4	0	34	0
0.5	1	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	2	internal://	InInterests	0	0	0	0
0.5	1	2	internal://	OutInterests	0	0	0	0
0.5	1	2	internal://	InData	0	0	0	0
0.5	1	2	internal://	OutData	0	0	0	0
0.5	1	2	internal://	InNacks	0	0	0	0
0.5	1	2	internal://	OutNacks	0	0	0	0
0.5	1	2	internal://	InSatisfiedInterests	51.2	0	32	0
0.5	1	2	internal://	InTimedOutInterests	0	0	0	0
0.5	1	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	1	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	256	internal://	InInterests	0	0	0	0
0.5	1	256	internal://	OutInterests	0	0	0	0
0.5	1	256	internal://	InData	0	0	0	0
0.5	1	256	internal://	OutData	0	0	0	0
0.5	1	256	internal://	InNacks	0	0	0	0
0.5	1	256	internal://	OutNacks	0	0	0	0
0.5	1	256	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	1	256	internal://	InTimedOutInterests	0	0	0	0
0.5	1	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	1	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	InInterests	8	0.234375	5	0.146484
0.5	1	257	netdev://[00:00:00:00:00:02]	OutInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	InData	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	OutData	6.4	6.6375	4	4.14844
0.5	1	257	netdev://[00:00:00:00:00:02]	InNacks	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	OutNacks	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	InSatisfiedInterests	6.4	0	4	0
0.5	1	257	netdev://[00:00:00:00:00:02]	InTimedOutInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	OutSatisfiedInterests	0	0	0	0
0.5	1	257	netdev://[00:00:00:00:00:02]	OutTimedOutInterests	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	InInterests	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	OutInterests	8	0.234375	5	0.146484
0.5	1	259	netdev://[00:00:00:00:00:09]	InData	6.4	6.6375	4	4.14844
0.5	1	259	netdev://[00:00:00:00:00:09]	OutData	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	InNacks	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	OutNacks	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	InSatisfiedInterests	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	InTimedOutInterests	0	0	0	0
0.5	1	259	netdev://[00:00:00:00:00:09]	OutSatisfiedInterests	6.4	0	4	0
0.5	1	259	netdev://[00:00:00:00:00:09]	OutTimedOutInterests	0	0	0	0
0.5	1	-1	all	SatisfiedInterests	60.8	0	38	0
0.5	1	-1	all	TimedOutInterests	0	0	0	0
0.5	2	1	internal://	InInterests	0	0	0	0
0.5	2	1	internal://	OutInterests	0	0	0	0
0.5	2	1	internal://	InData	0	0	0	0
0.5	2	1	internal://	OutData	0	0	0	0
0.5	2	1	internal://	InNacks	0	0	0	0
0.5	2	1	internal://	OutNacks	0	0	0	0
0.5	2	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	2	1	internal://	InTimedOutInterests	0	0	0	0
0.5	2	1	internal://	OutSatisfiedInterests	52.8	0	33	0
0.5	2	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	2	internal://	InInterests	0	0	0	0
0.5	2	2	internal://	OutInterests	0	0	0	0
0.5	2	2	internal://	InData	0	0	0	0
0.5	2	2	internal://	OutData	0	0	0	0
0.5	2	2	internal://	InNacks	0	0	0	0
0.5	2	2	internal://	OutNacks	0	0	0	0
0.5	2	2	internal://	InSatisfiedInterests	51.2	0	32	0
0.5	2	2	internal://	InTimedOutInterests	0	0	0	0
0.5	2	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	2	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	256	internal://	InInterests	0	0	0	0
0.5	2	256	internal://	OutInterests	0	0	0	0
0.5	2	256	internal://	InData	0	0	0	0
0.5	2	256	internal://	OutData	0	0	0	0
0.5	2	256	internal://	InNacks	0	0	0	0
0.5	2	256	internal://	OutNacks	0	0	0	0
0.5	2	256	internal://	InSatisfiedInterests	1.6	0	1	0
0.5	2	256	internal://	InTimedOutInterests	0	0	0	0
0.5	2	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	2	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	2	-1	all	SatisfiedInterests	52.8	0	33	0
0.5	2	-1	all	TimedOutInterests	0	0	0	0
0.5	3	1	internal://	InInterests	0	0	0	0
0.5	3	1	internal://	OutInterests	0	0	0	0
0.5	3	1	internal://	InData	0	0	0	0
0.5	3	1	internal://	OutData	0	0	0	0
0.5	3	1	internal://	InNacks	0	0	0	0
0.5	3	1	internal://	OutNacks	0	0	0	0
0.5	3	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	3	1	internal://	InTimedOutInterests	0	0	0	0
0.5	3	1	internal://	OutSatisfiedInterests	54.4	0	34	0
0.5	3	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	2	internal://	InInterests	0	0	0	0
0.5	3	2	internal://	OutInterests	0	0	0	0
0.5	3	2	internal://	InData	0	0	0	0
0.5	3	2	internal://	OutData	0	0	0	0
0.5	3	2	internal://	InNacks	0	0	0	0
0.5	3	2	internal://	OutNacks	0	0	0	0
0.5	3	2	internal://	InSatisfiedInterests	51.2	0	32	0
0.5	3	2	internal://	InTimedOutInterests	0	0	0	0
0.5	3	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	3	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	256	internal://	InInterests	0	0	0	0
0.5	3	256	internal://	OutInterests	0	0	0	0
0.5	3	256	internal://	InData	0	0	0	0
0.5	3	256	internal://	OutData	0	0	0	0
0.5	3	256	internal://	InNacks	0	0	0	0
0.5	3	256	internal://	OutNacks	0	0	0	0
0.5	3	256	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	3	256	internal://	InTimedOutInterests	0	0	0	0
0.5	3	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	3	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	3	-1	all	SatisfiedInterests	54.4	0	34	0
0.5	3	-1	all	TimedOutInterests	0	0	0	0
0.5	4	1	internal://	InInterests	0	0	0	0
0.5	4	1	internal://	OutInterests	0	0	0	0
0.5	4	1	internal://	InData	0	0	0	0
0.5	4	1	internal://	OutData	0	0	0	0
0.5	4	1	internal://	InNacks	0	0	0	0
0.5	4	1	internal://	OutNacks	0	0	0	0
0.5	4	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	4	1	internal://	InTimedOutInterests	0	0	0	0
0.5	4	1	internal://	OutSatisfiedInterests	59.2	0	37	0
0.5	4	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	4	2	internal://	InInterests	0	0	0	0
0.5	4	2	internal://	OutInterests	0	0	0	0
0.5	4	2	internal://	InData	0	0	0	0
0.5	4	2	internal://	OutData	0	0	0	0
0.5	4	2	internal://	InNacks	0	0	0	0
0.5	4	2	internal://	OutNacks	0	0	0	0
0.5	4	2	internal://	InSatisfiedInterests	52.8	0	33	0
0.5	4	2	internal://	InTimedOutInterests	0	0	0	0
0.5	4	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	4	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	4	256	internal://	InInterests	0	0	0	0
0.5	4	256	internal://	OutInterests	0	0	0	0
0.5	4	256	internal://	InData	0	0	0	0
0.5	4	256	internal://	OutData	0	0	0	0
0.5	4	256	internal://	InNacks	0	0	0	0
0.5	4	256	internal://	OutNacks	0	0	0	0
0.5	4	256	internal://	InSatisfiedInterests	6.4	0	4	0
0.5	4	256	internal://	InTimedOutInterests	0	0	0	0
0.5	4	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	4	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	InInterests	8	0.234375	5	0.146484
0.5	4	258	netdev://[00:00:00:00:00:0a]	OutInterests	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	InData	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	OutData	6.4	6.6375	4	4.14844
0.5	4	258	netdev://[00:00:00:00:00:0a]	InNacks	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	OutNacks	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	InSatisfiedInterests	6.4	0	4	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	InTimedOutInterests	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	OutSatisfiedInterests	0	0	0	0
0.5	4	258	netdev://[00:00:00:00:00:0a]	OutTimedOutInterests	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	InInterests	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	OutInterests	8	0.234375	5	0.146484
0.5	4	260	netdev://[00:00:00:00:00:13]	InData	6.4	6.6375	4	4.14844
0.5	4	260	netdev://[00:00:00:00:00:13]	OutData	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	InNacks	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	OutNacks	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	InSatisfiedInterests	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	InTimedOutInterests	0	0	0	0
0.5	4	260	netdev://[00:00:00:00:00:13]	OutSatisfiedInterests	6.4	0	4	0
0.5	4	260	netdev://[00:00:00:00:00:13]	OutTimedOutInterests	0	0	0	0
0.5	4	-1	all	SatisfiedInterests	65.6	0	41	0
0.5	4	-1	all	TimedOutInterests	0	0	0	0
0.5	5	1	internal://	InInterests	0	0	0	0
0.5	5	1	internal://	OutInterests	0	0	0	0
0.5	5	1	internal://	InData	0	0	0	0
0.5	5	1	internal://	OutData	0	0	0	0
0.5	5	1	internal://	InNacks	0	0	0	0
0.5	5	1	internal://	OutNacks	0	0	0	0
0.5	5	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	5	1	internal://	InTimedOutInterests	0	0	0	0
0.5	5	1	internal://	OutSatisfiedInterests	57.6	0	36	0
0.5	5	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	5	2	internal://	InInterests	0	0	0	0
0.5	5	2	internal://	OutInterests	0	0	0	0
0.5	5	2	internal://	InData	0	0	0	0
0.5	5	2	internal://	OutData	0	0	0	0
0.5	5	2	internal://	InNacks	0	0	0	0
0.5	5	2	internal://	OutNacks	0	0	0	0
0.5	5	2	internal://	InSatisfiedInterests	52.8	0	33	0
0.5	5	2	internal://	InTimedOutInterests	0	0	0	0
0.5	5	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	5	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	5	256	internal://	InInterests	0	0	0	0
0.5	5	256	internal://	OutInterests	0	0	0	0
0.5	5	256	internal://	InData	0	0	0	0
0.5	5	256	internal://	OutData	0	0	0	0
0.5	5	256	internal://	InNacks	0	0	0	0
0.5	5	256	internal://	OutNacks	0	0	0	0
0.5	5	256	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	5	256	internal://	InTimedOutInterests	0	0	0	0
0.5	5	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	5	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	5	-1	all	SatisfiedInterests	57.6	0	36	0
0.5	5	-1	all	TimedOutInterests	0	0	0	0
0.5	6	1	internal://	InInterests	0	0	0	0
0.5	6	1	internal://	OutInterests	0	0	0	0
0.5	6	1	internal://	InData	0	0	0	0
0.5	6	1	internal://	OutData	0	0	0	0
0.5	6	1	internal://	InNacks	0	0	0	0
0.5	6	1	internal://	OutNacks	0	0	0	0
0.5	6	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	6	1	internal://	InTimedOutInterests	0	0	0	0
0.5	6	1	internal://	OutSatisfiedInterests	54.4	0	34	0
0.5	6	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	6	2	internal://	InInterests	0	0	0	0
0.5	6	2	internal://	OutInterests	0	0	0	0
0.5	6	2	internal://	InData	0	0	0	0
0.5	6	2	internal://	OutData	0	0	0	0
0.5	6	2	internal://	InNacks	0	0	0	0
0.5	6	2	internal://	OutNacks	0	0	0	0
0.5	6	2	internal://	InSatisfiedInterests	52.8	0	33	0
0.5	6	2	internal://	InTimedOutInterests	0	0	0	0
0.5	6	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	6	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	6	256	internal://	InInterests	0	0	0	0
0.5	6	256	internal://	OutInterests	0	0	0	0
0.5	6	256	internal://	InData	0	0	0	0
0.5	6	256	internal://	OutData	0	0	0	0
0.5	6	256	internal://	InNacks	0	0	0	0
0.5	6	256	internal://	OutNacks	0	0	0	0
0.5	6	256	internal://	InSatisfiedInterests	1.6	0	1	0
0.5	6	256	internal://	InTimedOutInterests	0	0	0	0
0.5	6	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	6	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	6	-1	all	SatisfiedInterests	54.4	0	34	0
0.5	6	-1	all	TimedOutInterests	0	0	0	0
0.5	7	1	internal://	InInterests	0	0	0	0
0.5	7	1	internal://	OutInterests	0	0	0	0
0.5	7	1	internal://	InData	0	0	0	0
0.5	7	1	internal://	OutData	0	0	0	0
0.5	7	1	internal://	InNacks	0	0	0	0
0.5	7	1	internal://	OutNacks	0	0	0	0
0.5	7	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	7	1	internal://	InTimedOutInterests	0	0	0	0
0.5	7	1	internal://	OutSatisfiedInterests	57.6	0	36	0
0.5	7	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	7	2	internal://	InInterests	0	0	0	0
0.5	7	2	internal://	OutInterests	0	0	0	0
0.5	7	2	internal://	InData	0	0	0	0
0.5	7	2	internal://	OutData	0	0	0	0
0.5	7	2	internal://	InNacks	0	0	0	0
0.5	7	2	internal://	OutNacks	0	0	0	0
0.5	7	2	internal://	InSatisfiedInterests	52.8	0	33	0
0.5	7	2	internal://	InTimedOutInterests	0	0	0	0
0.5	7	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	7	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	7	256	internal://	InInterests	0	0	0	0
0.5	7	256	internal://	OutInterests	0	0	0	0
0.5	7	256	internal://	InData	0	0	0	0
0.5	7	256	internal://	OutData	0	0	0	0
0.5	7	256	internal://	InNacks	0	0	0	0
0.5	7	256	internal://	OutNacks	0	0	0	0
0.5	7	256	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	7	256	internal://	InTimedOutInterests	0	0	0	0
0.5	7	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	7	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	InInterests	8	0.234375	5	0.146484
0.5	7	258	netdev://[00:00:00:00:00:14]	OutInterests	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	InData	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	OutData	6.4	6.6375	4	4.14844
0.5	7	258	netdev://[00:00:00:00:00:14]	InNacks	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	OutNacks	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	InSatisfiedInterests	6.4	0	4	0
0.5	7	258	netdev://[00:00:00:00:00:14]	InTimedOutInterests	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	OutSatisfiedInterests	0	0	0	0
0.5	7	258	netdev://[00:00:00:00:00:14]	OutTimedOutInterests	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	InInterests	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	OutInterests	8	0.234375	5	0.146484
0.5	7	259	netdev://[00:00:00:00:00:15]	InData	6.4	6.6375	4	4.14844
0.5	7	259	netdev://[00:00:00:00:00:15]	OutData	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	InNacks	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	OutNacks	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	InSatisfiedInterests	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	InTimedOutInterests	0	0	0	0
0.5	7	259	netdev://[00:00:00:00:00:15]	OutSatisfiedInterests	6.4	0	4	0
0.5	7	259	netdev://[00:00:00:00:00:15]	OutTimedOutInterests	0	0	0	0
0.5	7	-1	all	SatisfiedInterests	64	0	40	0
0.5	7	-1	all	TimedOutInterests	0	0	0	0
0.5	8	1	internal://	InInterests	0	0	0	0
0.5	8	1	internal://	OutInterests	0	0	0	0
0.5	8	1	internal://	InData	0	0	0	0
0.5	8	1	internal://	OutData	0	0	0	0
0.5	8	1	internal://	InNacks	0	0	0	0
0.5	8	1	internal://	OutNacks	0	0	0	0
0.5	8	1	internal://	InSatisfiedInterests	0	0	0	0
0.5	8	1	internal://	InTimedOutInterests	0	0	0	0
0.5	8	1	internal://	OutSatisfiedInterests	8	0	5	0
0.5	8	1	internal://	OutTimedOutInterests	0	0	0	0
0.5	8	2	internal://	InInterests	0	0	0	0
0.5	8	2	internal://	OutInterests	0	0	0	0
0.5	8	2	internal://	InData	0	0	0	0
0.5	8	2	internal://	OutData	0	0	0	0
0.5	8	2	internal://	InNacks	0	0	0	0
0.5	8	2	internal://	OutNacks	0	0	0	0
0.5	8	2	internal://	InSatisfiedInterests	3.2	0	2	0
0.5	8	2	internal://	InTimedOutInterests	0	0	0	0
0.5	8	2	internal://	OutSatisfiedInterests	0	0	0	0
0.5	8	2	internal://	OutTimedOutInterests	0	0	0	0
0.5	8	256	internal://	InInterests	0	0	0	0
0.5	8	256	internal://	OutInterests	0	0	0	0
0.5	8	256	internal://	InData	0	0	0	0
0.5	8	256	internal://	OutData	0	0	0	0
0.5	8	256	internal://	InNacks	0	0	0	0
0.5	8	256	internal://	OutNacks	0	0	0	0
0.5	8	256	internal://	InSatisfiedInterests	4.8	0	3	0
0.5	8	256	internal://	InTimedOutInterests	0	0	0	0
0.5	8	256	internal://	OutSatisfiedInterests	0	0	0	0
0.5	8	256	internal://	OutTimedOutInterests	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	InInterests	6.4	0.1875	4	0.117188
0.5	8	257	netdev://[00:00:00:00:00:16]	OutInterests	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	InData	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	OutData	6.4	6.6375	4	4.14844
0.5	8	257	netdev://[00:00:00:00:00:16]	InNacks	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	OutNacks	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	InSatisfiedInterests	6.4	0	4	0
0.5	8	257	netdev://[00:00:00:00:00:16]	InTimedOutInterests	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	OutSatisfiedInterests	0	0	0	0
0.5	8	257	netdev://[00:00:00:00:00:16]	OutTimedOutInterests	0	0	0	0
0.5	8	259	appFace://	InInterests	0	0	0	0
0.5	8	259	appFace://	OutInterests	6.4	0.1875	4	0.117188
0.5	8	259	appFace://	InData	6.4	6.6375	4	4.14844
0.5	8	259	appFace://	OutData	0	0	0	0
0.5	8	259	appFace://	InNacks	0	0	0	0
0.5	8	259	appFace://	OutNacks	0	0	0	0
0.5	8	259	appFace://	InSatisfiedInterests	0	0	0	0
0.5	8	259	appFace://	InTimedOutInterests	0	0	0	0
0.5	8	259	appFace://	OutSatisfiedInterests	6.4	0	4	0
0.5	8	259	appFace://	OutTimedOutInterests	0	0	0	0
0.5	8	-1	all	SatisfiedInterests	14.4	0	9	0
0.5	8	-1	all	TimedOutInterests	0	0	0	0
1	0	1	internal://	InInterests	0	0	0	0
1	0	1	internal://	OutInterests	0	0	0	0
1	0	1	internal://	InData	0	0	0	0
1	0	1	internal://	OutData	0	0	0	0
1	0	1	internal://	InNacks	0	0	0	0
1	0	1	internal://	OutNacks	0	0	0	0
1	0	1	internal://	InSatisfiedInterests	0	0	0	0
1	0	1	internal://	InTimedOutInterests	0	0	0	0
1	0	1	internal://	OutSatisfiedInterests	10.88	0	0	0
1	0	1	internal://	OutTimedOutInterests	0	0	0	0
1	0	2	internal://	InInterests	0	0	0	0
1	0	2	internal://	OutInterests	0	0	0	0
1	0	2	internal://	InData	0	0	0	0
1	0	2	internal://	OutData	0	0	0	0
1	0	2	internal://	InNacks	0	0	0	0
1	0	2	internal://	OutNacks	0	0	0	0
1	0	2	internal://	InSatisfiedInterests	10.24	0	0	0
1	0	2	internal://	InTimedOutInterests	0	0	0	0
1	0	2	internal://	OutSatisfiedInterests	0	0	0	0
1	0	2	internal://	OutTimedOutInterests	0	0	0	0
1	0	256	internal://	InInterests	0	0	0	0
1	0	256	internal://	OutInterests	0	0	0	0
1	0	256	internal://	InData	0	0	0	0
1	0	256	internal://	OutData	0	0	0	0
1	0	256	internal://	InNacks	0	0	0	0
1	0	256	internal://	OutNacks	0	0	0	0
1	0	256	internal://	InSatisfiedInterests	0.64	0	0	0
1	0	256	internal://	InTimedOutInterests	0	0	0	0
1	0	256	internal://	OutSatisfiedInterests	0	0	0	0
1	0	256	internal://	OutTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutInterests	8	0.234375	4	0.117188
1	0	257	netdev://[00:00:00:00:00:01]	InData	7.68	7.965	4	4.14844
1	0	257	netdev://[00:00:00:00:00:01]	OutData	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutNacks	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InSatisfiedInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	InTimedOutInterests	0	0	0	0
1	0	257	netdev://[00:00:00:00:00:01]	OutSatisfiedInterests	7.68	0	4	0
1	0	257	netdev://[00:00:00:00:00:01]	OutTimedOutInterests	0	0	0	0
1	0	259	appFace://	InInterests	8	0.234375	4	0.117188
1	0	259	appFace://	OutInterests	0	0	0	0
1	0	259	appFace://	InData	0	0	0	0
1	0	259	appFace://	OutData	7.68	7.965	4	4.14844
1	0	259	appFace://	InNacks	0	0	0	0
1	0	259	appFace://	OutNacks	0	0	0	0
1	0	259	appFace://	InSatisfiedInterests	7.68	0	4	0
1	0	259	appFace://	InTimedOutInterests	0	0	0	0
1	0	259	appFace://	OutSatisfiedInterests	0	0	0	0
1	0	259	appFace://	OutTimedOutInterests	0	0	0	0
1	0	-1	all	SatisfiedInterests	18.56	0	4	0
1	0	-1	all	TimedOutInterests	0	0	0	0
1	1	1	internal://	InInterests	0	0	0	0
1	1	1	internal://	OutInterests	0	0	0	0
1	1	1	internal://	InData	0	0	0	0
1	1	1	internal://	OutData	0	0	0	0
1	1	1	internal://	InNacks	0	0	0	0
1	1	1	internal://	OutNacks	0	0	0	0
1	1	1	internal://	InSatisfiedInterests	0	0	0	0
1	1	1	internal://	InTimedOutInterests	0	0	0	0
1	1	1	internal://	OutSatisfiedInterests	10.88	0	0	0
1	1	1	internal://	OutTimedOutInterests	0	0	0	0
1	1	2	internal://	InInterests	0	0	0	0
1	1	2	internal://	OutInterests	0	0	0	0
1	1	2	internal://	InData	0	0	0	0
1	1	2	internal://	OutData	0	0	0	0
1	1	2	internal://	InNacks	0	0	0	0
1	1	2	internal://	OutNacks	0	0	0	0
1	1	2	internal://	InSatisfiedInterests	10.24	0	0	0
